Carcass,Unit,Visibility,GroundCover,Season,HabitatType,Split,SearchSchedule,Size
3034,3,H,B,WS,HT1,C2,2,L
3035,3,H,B,WS,HT1,C2,2,L
3036,3,L,A,SF,HT1,C1,2,M
3037,3,L,A,SF,HT1,C1,2,M
3038,3,L,A,SF,HT1,C1,2,M
3039,3,L,A,SF,HT1,C1,2,M
3040,3,L,A,SF,HT1,C1,2,M
3041,3,L,A,SF,HT1,C1,2,M
3042,3,L,A,SF,HT2,C1,2,M
3043,3,L,A,SF,HT2,C1,2,M
3044,3,L,A,SF,HT2,C1,2,M
3045,3,L,A,SF,HT2,C1,2,M
3046,3,L,A,SF,HT2,C1,2,M
3047,3,L,A,SF,HT2,C1,2,M
3048,3,L,A,SF,HT2,C1,2,M
3049,3,L,A,SF,HT2,C1,2,M
3050,3,M,B,WS,HT2,C2,2,M
3051,3,M,B,WS,HT2,C2,2,M
3052,3,M,B,WS,HT2,C2,2,M
3053,3,M,B,WS,HT2,C2,2,M
3054,3,M,B,WS,HT2,C2,2,M
3055,3,H,B,SF,HT2,C1,2,M
3056,3,H,B,SF,HT2,C1,2,M
3057,3,H,B,SF,HT2,C1,2,M
3058,3,H,B,SF,HT2,C1,2,M
3059,3,H,B,SF,HT2,C1,2,M
3060,3,H,B,SF,HT2,C1,2,M
3061,3,L,A,SF,HT2,C1,2,S
3062,3,L,A,SF,HT2,C1,2,S
3063,3,L,A,SF,HT2,C1,2,S
3064,3,L,A,SF,HT2,C1,2,S
3065,3,L,A,SF,HT2,C1,2,S
3066,3,L,A,SF,HT2,C1,2,S
3067,3,L,A,SF,HT2,C1,2,S
3068,3,L,A,SF,HT2,C1,2,S
3069,4,L,A,SF,HT1,C1,2,XL
3070,4,L,A,SF,HT1,C1,2,XL
3071,4,L,A,SF,HT1,C1,2,XL
3072,4,L,A,SF,HT1,C1,2,XL
3073,4,L,A,SF,HT1,C1,2,XL
3074,4,L,A,SF,HT1,C2,2,XL
3075,4,L,A,SF,HT1,C2,2,XL
3076,4,L,A,SF,HT1,C2,2,XL
3077,4,L,A,SF,HT1,C2,2,XL
3078,4,L,A,SF,HT1,C2,2,XL
3079,4,L,A,SF,HT1,C2,2,XL
3080,4,L,A,SF,HT1,C2,2,XL
3081,4,L,B,SF,HT2,C1,2,XL
3082,4,L,B,SF,HT2,C1,2,XL
3083,4,L,B,SF,HT2,C1,2,XL
3084,4,L,B,SF,HT2,C1,2,XL
3085,4,L,B,SF,HT2,C1,2,XL
3086,4,L,B,SF,HT2,C1,2,XL
3087,4,L,B,SF,HT2,C1,2,XL
3088,4,M,A,WS,HT1,C1,2,XL
3089,4,M,A,WS,HT1,C1,2,XL
3090,4,M,A,WS,HT1,C1,2,XL
3091,4,M,A,WS,HT1,C1,2,XL
3092,4,M,A,WS,HT1,C1,2,XL
3093,4,M,A,WS,HT1,C1,2,XL
3094,4,M,A,WS,HT1,C1,2,XL
3095,4,M,A,WS,HT1,C1,2,XL
3096,4,M,A,WS,HT2,C2,2,XL
3097,4,M,A,WS,HT2,C2,2,XL
3098,4,M,A,WS,HT2,C2,2,XL
3099,4,M,A,WS,HT2,C2,2,XL
3100,4,M,A,WS,HT2,C2,2,XL
3101,4,M,A,WS,HT2,C2,2,XL
3102,4,M,B,WS,HT1,C2,2,XL
3103,4,M,B,WS,HT1,C2,2,XL
3104,4,M,B,WS,HT1,C2,2,XL
3105,4,M,B,WS,HT1,C2,2,XL
3106,4,M,B,WS,HT1,C2,2,XL
3107,4,M,B,WS,HT1,C2,2,XL
3108,4,M,B,WS,HT1,C2,2,XL
3109,4,M,B,WS,HT2,C1,2,XL
3110,4,M,B,WS,HT2,C1,2,XL
3111,4,M,B,WS,HT2,C1,2,XL
3112,4,M,B,WS,HT2,C1,2,XL
3113,4,M,B,WS,HT2,C1,2,XL
3114,4,M,B,WS,HT2,C2,2,XL
3115,4,M,B,WS,HT2,C2,2,XL
3116,4,M,B,WS,HT2,C2,2,XL
3117,4,M,B,WS,HT2,C2,2,XL
3118,4,M,B,WS,HT2,C2,2,XL
3119,4,M,B,WS,HT2,C2,2,XL
3120,4,M,B,WS,HT2,C2,2,XL
3121,4,L,B,SF,HT1,C1,2,L
3122,4,L,B,SF,HT1,C1,2,L
3123,4,L,B,SF,HT1,C1,2,L
3124,4,L,B,SF,HT1,C1,2,L
3125,4,L,B,SF,HT1,C1,2,L
3126,4,L,B,SF,HT1,C1,2,L
3127,4,L,B,SF,HT1,C1,2,L
3128,4,L,B,SF,HT1,C1,2,L
3129,4,M,A,WS,HT2,C1,2,L
3130,4,M,A,WS,HT2,C1,2,L
3131,4,M,A,WS,HT2,C1,2,L
3132,4,M,A,WS,HT2,C1,2,L
3133,4,M,A,WS,HT2,C1,2,L
3134,4,M,A,WS,HT2,C1,2,L
3135,4,H,B,SF,HT2,C2,2,L
3136,4,H,B,SF,HT2,C2,2,L
3137,4,H,B,SF,HT2,C2,2,L
3138,4,H,B,SF,HT2,C2,2,L
3139,4,H,B,SF,HT2,C2,2,L
3140,4,L,B,SF,HT1,C1,2,M
3141,4,L,B,SF,HT1,C1,2,M
3142,4,L,B,SF,HT1,C1,2,M
3143,4,L,B,SF,HT1,C1,2,M
3144,4,L,B,SF,HT1,C1,2,M
3145,4,L,B,SF,HT1,C1,2,M
3146,4,L,B,SF,HT1,C1,2,M
3147,4,H,B,WS,HT2,C1,2,M
3148,4,H,B,WS,HT2,C1,2,M
3149,4,H,B,WS,HT2,C1,2,M
3150,4,H,B,WS,HT2,C1,2,M
3151,4,H,B,WS,HT2,C1,2,M
3152,5,L,A,SF,HT1,C1,3,XL
3153,5,L,A,SF,HT1,C1,3,XL
3154,5,L,A,SF,HT1,C1,3,XL
3155,5,L,A,SF,HT1,C1,3,XL
3156,5,L,A,SF,HT1,C1,3,XL
3157,5,M,A,SF,HT2,C1,3,XL
3158,5,M,A,SF,HT2,C1,3,XL
3159,5,M,A,SF,HT2,C1,3,XL
3160,5,M,A,SF,HT2,C1,3,XL
3161,5,M,A,SF,HT2,C1,3,XL
3162,5,M,A,SF,HT2,C1,3,XL
3163,5,M,A,SF,HT2,C1,3,XL
3164,5,M,A,SF,HT2,C1,3,XL
3165,5,M,A,SF,HT2,C2,3,XL
3166,5,M,A,SF,HT2,C2,3,XL
3167,5,M,A,SF,HT2,C2,3,XL
3168,5,M,A,SF,HT2,C2,3,XL
3169,5,M,A,SF,HT2,C2,3,XL
3170,5,M,A,SF,HT2,C2,3,XL
3171,5,M,B,WS,HT1,C1,3,XL
3172,5,M,B,WS,HT1,C1,3,XL
3173,5,M,B,WS,HT1,C1,3,XL
3174,5,M,B,WS,HT1,C1,3,XL
3175,5,M,B,WS,HT1,C1,3,XL
3176,5,M,B,WS,HT1,C2,3,XL
3177,5,M,B,WS,HT1,C2,3,XL
3178,5,M,B,WS,HT1,C2,3,XL
3179,5,M,B,WS,HT1,C2,3,XL
3180,5,M,B,WS,HT1,C2,3,XL
3181,5,M,B,WS,HT1,C2,3,XL
3182,5,M,B,WS,HT1,C2,3,XL
3183,5,M,B,WS,HT1,C2,3,XL
3184,5,H,A,WS,HT2,C2,3,XL
3185,5,H,A,WS,HT2,C2,3,XL
3186,5,H,A,WS,HT2,C2,3,XL
3187,5,H,A,WS,HT2,C2,3,XL
3188,5,H,A,WS,HT2,C2,3,XL
3189,5,H,A,WS,HT2,C2,3,XL
3190,5,H,A,WS,HT2,C2,3,XL
3191,5,L,A,SF,HT2,C2,3,L
3192,5,L,A,SF,HT2,C2,3,L
3193,5,L,A,SF,HT2,C2,3,L
3194,5,L,A,SF,HT2,C2,3,L
3195,5,L,A,SF,HT2,C2,3,L
3196,5,L,A,SF,HT2,C2,3,L
3197,5,L,A,SF,HT2,C2,3,L
3198,5,H,A,WS,HT2,C1,3,L
3199,5,H,A,WS,HT2,C1,3,L
3200,5,H,A,WS,HT2,C1,3,L
3201,5,H,A,WS,HT2,C1,3,L
3202,5,H,A,WS,HT2,C1,3,L
3203,5,H,A,WS,HT2,C1,3,L
3204,1,M,A,SF,HT1,C1,1,XL
3205,1,M,A,SF,HT1,C1,1,XL
3206,1,M,A,SF,HT1,C1,1,XL
3207,1,M,A,SF,HT1,C1,1,XL
3208,1,M,A,SF,HT1,C1,1,XL
3209,1,M,A,SF,HT1,C1,1,XL
3210,1,M,A,SF,HT1,C1,1,XL
3211,1,M,A,SF,HT1,C1,1,XL
3212,1,M,A,SF,HT1,C1,1,XL
3213,1,M,A,SF,HT1,C1,1,XL
3214,1,M,A,SF,HT2,C2,1,XL
3215,1,M,A,SF,HT2,C2,1,XL
3216,1,M,A,SF,HT2,C2,1,XL
3217,1,M,A,SF,HT2,C2,1,XL
3218,1,M,A,SF,HT2,C2,1,XL
3219,1,M,A,SF,HT2,C2,1,XL
3220,1,M,A,SF,HT2,C2,1,XL
3221,1,M,A,SF,HT2,C2,1,XL
3222,1,M,A,SF,HT2,C2,1,XL
3223,1,M,A,SF,HT2,C2,1,XL
3224,1,M,A,SF,HT2,C2,1,XL
3225,1,M,B,SF,HT1,C2,1,XL
3226,1,M,B,SF,HT1,C2,1,XL
3227,1,M,B,SF,HT1,C2,1,XL
3228,1,M,B,SF,HT1,C2,1,XL
3229,1,M,B,SF,HT1,C2,1,XL
3230,1,M,B,SF,HT1,C2,1,XL
3231,1,M,B,SF,HT1,C2,1,XL
3232,1,M,B,SF,HT1,C2,1,XL
3233,1,M,A,SF,HT2,C1,1,L
3234,1,M,A,SF,HT2,C1,1,L
3235,1,M,A,SF,HT2,C1,1,L
3236,1,M,A,SF,HT2,C1,1,L
3237,1,M,A,SF,HT2,C1,1,L
3238,1,M,A,SF,HT2,C1,1,L
3239,1,M,A,SF,HT2,C1,1,L
3240,1,M,A,SF,HT2,C1,1,L
3241,1,M,A,SF,HT2,C1,1,L
3242,1,M,A,SF,HT2,C1,1,L
3243,1,M,A,SF,HT2,C1,1,L
3244,1,M,A,SF,HT2,C2,1,L
3245,1,M,A,SF,HT2,C2,1,L
3246,1,M,A,SF,HT2,C2,1,L
3247,1,M,A,SF,HT2,C2,1,L
3248,1,M,A,SF,HT2,C2,1,L
3249,1,M,A,SF,HT2,C2,1,L
3250,1,M,A,SF,HT2,C2,1,L
3251,1,M,A,SF,HT2,C2,1,L
3252,1,M,A,WS,HT1,C1,1,L
3253,1,M,A,WS,HT1,C1,1,L
3254,1,M,A,WS,HT1,C1,1,L
3255,1,M,A,WS,HT1,C1,1,L
3256,1,M,A,WS,HT1,C1,1,L
3257,1,M,A,WS,HT1,C1,1,L
3258,1,M,A,WS,HT1,C1,1,L
3259,1,M,A,WS,HT1,C1,1,L
3260,1,M,A,WS,HT2,C2,1,L
3261,1,M,A,WS,HT2,C2,1,L
3262,1,M,A,WS,HT2,C2,1,L
3263,1,M,A,WS,HT2,C2,1,L
3264,1,M,A,WS,HT2,C2,1,L
3265,1,M,A,WS,HT2,C2,1,L
3266,1,M,A,WS,HT2,C2,1,L
3267,1,M,A,WS,HT2,C2,1,L
3268,1,M,A,WS,HT2,C2,1,L
3269,1,M,B,SF,HT1,C2,1,L
3270,1,M,B,SF,HT1,C2,1,L
3271,1,M,B,SF,HT1,C2,1,L
3272,1,M,B,SF,HT1,C2,1,L
3273,1,M,B,SF,HT1,C2,1,L
3274,1,M,B,SF,HT1,C2,1,L
3275,1,M,B,SF,HT1,C2,1,L
3276,1,M,B,SF,HT1,C2,1,L
3277,1,M,B,SF,HT1,C2,1,L
3278,1,M,B,SF,HT1,C2,1,L
3279,1,M,B,SF,HT1,C2,1,L
3280,1,H,A,SF,HT2,C2,1,L
3281,1,H,A,SF,HT2,C2,1,L
3282,1,H,A,SF,HT2,C2,1,L
3283,1,H,A,SF,HT2,C2,1,L
3284,1,H,A,SF,HT2,C2,1,L
3285,1,H,A,SF,HT2,C2,1,L
3286,1,H,A,SF,HT2,C2,1,L
3287,1,H,A,SF,HT2,C2,1,L
3288,1,H,A,SF,HT2,C2,1,L
3289,1,H,A,SF,HT2,C2,1,L
3290,1,H,A,WS,HT1,C1,1,L
3291,1,H,A,WS,HT1,C1,1,L
3292,1,H,A,WS,HT1,C1,1,L
3293,1,H,A,WS,HT1,C1,1,L
3294,1,H,A,WS,HT1,C1,1,L
3295,1,H,A,WS,HT1,C1,1,L
3296,1,H,A,WS,HT1,C1,1,L
3297,1,H,A,WS,HT1,C1,1,L
3298,1,H,A,WS,HT2,C2,1,L
3299,1,H,A,WS,HT2,C2,1,L
3300,1,H,A,WS,HT2,C2,1,L
3301,1,H,A,WS,HT2,C2,1,L
3302,1,H,A,WS,HT2,C2,1,L
3303,1,H,A,WS,HT2,C2,1,L
3304,1,H,A,WS,HT2,C2,1,L
3305,1,H,A,WS,HT2,C2,1,L
3306,1,H,A,WS,HT2,C2,1,L
3307,1,H,A,WS,HT2,C2,1,L
3308,1,H,A,WS,HT2,C2,1,L
3309,1,H,B,WS,HT1,C1,1,L
3310,1,H,B,WS,HT1,C1,1,L
3311,1,H,B,WS,HT1,C1,1,L
3312,1,H,B,WS,HT1,C1,1,L
3313,1,H,B,WS,HT1,C1,1,L
3314,1,H,B,WS,HT1,C1,1,L
3315,1,H,B,WS,HT1,C1,1,L
3316,1,H,B,WS,HT1,C1,1,L
3317,1,H,B,WS,HT2,C2,1,L
3318,1,H,B,WS,HT2,C2,1,L
3319,1,H,B,WS,HT2,C2,1,L
3320,1,H,B,WS,HT2,C2,1,L
3321,1,H,B,WS,HT2,C2,1,L
3322,1,H,B,WS,HT2,C2,1,L
3323,1,H,B,WS,HT2,C2,1,L
3324,1,H,B,WS,HT2,C2,1,L
3325,1,H,B,WS,HT2,C2,1,L
3326,1,M,A,SF,HT2,C2,1,M
3327,1,M,A,SF,HT2,C2,1,M
3328,1,M,A,SF,HT2,C2,1,M
3329,1,M,A,SF,HT2,C2,1,M
3330,1,M,A,SF,HT2,C2,1,M
3331,1,M,A,SF,HT2,C2,1,M
3332,1,M,A,SF,HT2,C2,1,M
3333,1,M,A,SF,HT2,C2,1,M
3334,2,M,A,SF,HT1,C1,1,XL
3335,2,M,A,SF,HT1,C1,1,XL
3336,2,M,A,SF,HT1,C1,1,XL
3337,2,M,A,SF,HT1,C1,1,XL
3338,2,M,A,SF,HT1,C1,1,XL
3339,2,M,A,SF,HT1,C1,1,XL
3340,2,M,A,SF,HT1,C1,1,XL
3341,2,M,A,SF,HT1,C1,1,XL
3342,2,M,A,SF,HT1,C1,1,XL
3343,2,M,A,SF,HT1,C1,1,XL
3344,2,M,A,SF,HT1,C1,1,XL
3345,2,M,A,SF,HT2,C1,1,XL
3346,2,M,A,SF,HT2,C1,1,XL
3347,2,M,A,SF,HT2,C1,1,XL
3348,2,M,A,SF,HT2,C1,1,XL
3349,2,M,A,SF,HT2,C1,1,XL
3350,2,M,A,SF,HT2,C1,1,XL
3351,2,M,A,SF,HT2,C1,1,XL
3352,2,M,A,SF,HT2,C1,1,XL
3353,2,H,A,SF,HT1,C1,1,XL
3354,2,H,A,SF,HT1,C1,1,XL
3355,2,H,A,SF,HT1,C1,1,XL
3356,2,H,A,SF,HT1,C1,1,XL
3357,2,H,A,SF,HT1,C1,1,XL
3358,2,H,A,SF,HT1,C1,1,XL
3359,2,H,A,SF,HT1,C1,1,XL
3360,2,H,A,SF,HT1,C1,1,XL
3361,2,H,A,SF,HT1,C1,1,XL
3362,2,H,A,SF,HT1,C2,1,XL
3363,2,H,A,SF,HT1,C2,1,XL
3364,2,H,A,SF,HT1,C2,1,XL
3365,2,H,A,SF,HT1,C2,1,XL
3366,2,H,A,SF,HT1,C2,1,XL
3367,2,H,A,SF,HT1,C2,1,XL
3368,2,H,A,SF,HT1,C2,1,XL
3369,2,H,A,SF,HT1,C2,1,XL
3370,2,H,A,SF,HT1,C2,1,XL
3371,2,H,A,SF,HT2,C2,1,XL
3372,2,H,A,SF,HT2,C2,1,XL
3373,2,H,A,SF,HT2,C2,1,XL
3374,2,H,A,SF,HT2,C2,1,XL
3375,2,H,A,SF,HT2,C2,1,XL
3376,2,H,A,SF,HT2,C2,1,XL
3377,2,H,A,SF,HT2,C2,1,XL
3378,2,H,A,SF,HT2,C2,1,XL
3379,2,H,A,SF,HT2,C2,1,XL
3380,2,H,A,SF,HT2,C2,1,XL
3381,2,H,A,SF,HT2,C2,1,XL
3382,2,M,A,SF,HT2,C1,1,L
3383,2,M,A,SF,HT2,C1,1,L
3384,2,M,A,SF,HT2,C1,1,L
3385,2,M,A,SF,HT2,C1,1,L
3386,2,M,A,SF,HT2,C1,1,L
3387,2,M,A,SF,HT2,C1,1,L
3388,2,M,A,SF,HT2,C1,1,L
3389,2,M,A,SF,HT2,C1,1,L
3390,2,M,A,SF,HT2,C1,1,L
3391,2,M,A,SF,HT2,C2,1,L
3392,2,M,A,SF,HT2,C2,1,L
3393,2,M,A,SF,HT2,C2,1,L
3394,2,M,A,SF,HT2,C2,1,L
3395,2,M,A,SF,HT2,C2,1,L
3396,2,M,A,SF,HT2,C2,1,L
3397,2,M,A,SF,HT2,C2,1,L
3398,2,M,A,SF,HT2,C2,1,L
3399,2,M,A,WS,HT2,C2,1,L
3400,2,M,A,WS,HT2,C2,1,L
3401,2,M,A,WS,HT2,C2,1,L
3402,2,M,A,WS,HT2,C2,1,L
3403,2,M,A,WS,HT2,C2,1,L
3404,2,M,A,WS,HT2,C2,1,L
3405,2,M,A,WS,HT2,C2,1,L
3406,2,M,A,WS,HT2,C2,1,L
3407,2,M,A,WS,HT2,C2,1,L
3408,2,H,A,SF,HT2,C2,1,L
3409,2,H,A,SF,HT2,C2,1,L
3410,2,H,A,SF,HT2,C2,1,L
3411,2,H,A,SF,HT2,C2,1,L
3412,2,H,A,SF,HT2,C2,1,L
3413,2,H,A,SF,HT2,C2,1,L
3414,2,H,A,SF,HT2,C2,1,L
3415,2,H,A,SF,HT2,C2,1,L
3416,2,H,A,SF,HT2,C2,1,L
3417,2,H,A,SF,HT2,C2,1,L
3418,2,H,A,SF,HT2,C2,1,L
3419,2,H,A,WS,HT2,C2,1,L
3420,2,H,A,WS,HT2,C2,1,L
3421,2,H,A,WS,HT2,C2,1,L
3422,2,H,A,WS,HT2,C2,1,L
3423,2,H,A,WS,HT2,C2,1,L
3424,2,H,A,WS,HT2,C2,1,L
3425,2,H,A,WS,HT2,C2,1,L
3426,2,H,A,WS,HT2,C2,1,L
3427,2,H,A,WS,HT2,C2,1,L
3428,2,H,A,WS,HT2,C2,1,L
3429,2,H,A,WS,HT2,C2,1,L
3430,2,H,B,SF,HT1,C1,1,L
3431,2,H,B,SF,HT1,C1,1,L
3432,2,H,B,SF,HT1,C1,1,L
3433,2,H,B,SF,HT1,C1,1,L
3434,2,H,B,SF,HT1,C1,1,L
3435,2,H,B,SF,HT1,C1,1,L
3436,2,H,B,SF,HT1,C1,1,L
3437,2,H,B,SF,HT1,C1,1,L
3438,2,H,B,SF,HT1,C1,1,L
3439,2,H,B,SF,HT1,C1,1,L
3440,2,H,B,WS,HT1,C1,1,L
3441,2,H,B,WS,HT1,C1,1,L
3442,2,H,B,WS,HT1,C1,1,L
3443,2,H,B,WS,HT1,C1,1,L
3444,2,H,B,WS,HT1,C1,1,L
3445,2,H,B,WS,HT1,C1,1,L
3446,2,H,B,WS,HT1,C1,1,L
3447,2,H,B,WS,HT1,C1,1,L
3448,2,H,B,WS,HT1,C1,1,L
3449,2,H,B,WS,HT2,C1,1,L
3450,2,H,B,WS,HT2,C1,1,L
3451,2,H,B,WS,HT2,C1,1,L
3452,2,H,B,WS,HT2,C1,1,L
3453,2,H,B,WS,HT2,C1,1,L
3454,2,H,B,WS,HT2,C1,1,L
3455,2,H,B,WS,HT2,C1,1,L
3456,2,H,B,WS,HT2,C1,1,L
3457,2,H,B,WS,HT2,C1,1,L
3458,2,H,B,WS,HT2,C1,1,L
3459,2,H,B,WS,HT2,C1,1,L
3460,2,H,B,WS,HT2,C2,1,L
3461,2,H,B,WS,HT2,C2,1,L
3462,2,H,B,WS,HT2,C2,1,L
3463,2,H,B,WS,HT2,C2,1,L
3464,2,H,B,WS,HT2,C2,1,L
3465,2,H,B,WS,HT2,C2,1,L
3466,2,H,B,WS,HT2,C2,1,L
3467,2,H,B,WS,HT2,C2,1,L
3468,2,M,A,WS,HT2,C2,1,M
3469,2,M,A,WS,HT2,C2,1,M
3470,2,M,A,WS,HT2,C2,1,M
3471,2,M,A,WS,HT2,C2,1,M
3472,2,M,A,WS,HT2,C2,1,M
3473,2,M,A,WS,HT2,C2,1,M
3474,2,M,A,WS,HT2,C2,1,M
3475,2,M,A,WS,HT2,C2,1,M
3476,2,M,A,WS,HT2,C2,1,M
3477,2,M,A,WS,HT2,C2,1,M
3478,2,M,A,WS,HT2,C2,1,M
3479,3,M,A,SF,HT1,C2,2,XL
3480,3,M,A,SF,HT1,C2,2,XL
3481,3,M,A,SF,HT1,C2,2,XL
3482,3,M,A,SF,HT1,C2,2,XL
3483,3,M,A,SF,HT1,C2,2,XL
3484,3,M,A,SF,HT1,C2,2,XL
3485,3,M,A,SF,HT1,C2,2,XL
3486,3,M,A,SF,HT1,C2,2,XL
3487,3,H,A,WS,HT1,C2,2,XL
3488,3,H,A,WS,HT1,C2,2,XL
3489,3,H,A,WS,HT1,C2,2,XL
3490,3,H,A,WS,HT1,C2,2,XL
3491,3,H,A,WS,HT1,C2,2,XL
3492,3,H,A,WS,HT1,C2,2,XL
3493,3,H,A,WS,HT1,C2,2,XL
3494,3,H,A,WS,HT1,C2,2,XL
3495,3,H,A,WS,HT1,C2,2,XL
3496,3,H,A,WS,HT1,C2,2,XL
3497,3,H,A,WS,HT1,C2,2,XL
3498,3,H,A,WS,HT2,C2,2,XL
3499,3,H,A,WS,HT2,C2,2,XL
3500,3,H,A,WS,HT2,C2,2,XL
3501,3,H,A,WS,HT2,C2,2,XL
3502,3,H,A,WS,HT2,C2,2,XL
3503,3,H,A,WS,HT2,C2,2,XL
3504,3,H,A,WS,HT2,C2,2,XL
3505,3,H,A,WS,HT2,C2,2,XL
3506,3,H,A,WS,HT2,C2,2,XL
3507,3,H,A,WS,HT2,C2,2,XL
3508,3,H,B,WS,HT1,C1,2,XL
3509,3,H,B,WS,HT1,C1,2,XL
3510,3,H,B,WS,HT1,C1,2,XL
3511,3,H,B,WS,HT1,C1,2,XL
3512,3,H,B,WS,HT1,C1,2,XL
3513,3,H,B,WS,HT1,C1,2,XL
3514,3,H,B,WS,HT1,C1,2,XL
3515,3,H,B,WS,HT1,C1,2,XL
3516,3,H,B,WS,HT1,C1,2,XL
3517,3,L,A,SF,HT2,C2,2,L
3518,3,L,A,SF,HT2,C2,2,L
3519,3,L,A,SF,HT2,C2,2,L
3520,3,L,A,SF,HT2,C2,2,L
3521,3,L,A,SF,HT2,C2,2,L
3522,3,L,A,SF,HT2,C2,2,L
3523,3,L,A,SF,HT2,C2,2,L
3524,3,L,A,SF,HT2,C2,2,L
3525,3,L,A,SF,HT2,C2,2,L
3526,3,L,B,SF,HT2,C1,2,L
3527,3,L,B,SF,HT2,C1,2,L
3528,3,L,B,SF,HT2,C1,2,L
3529,3,L,B,SF,HT2,C1,2,L
3530,3,L,B,SF,HT2,C1,2,L
3531,3,L,B,SF,HT2,C1,2,L
3532,3,L,B,SF,HT2,C1,2,L
3533,3,L,B,SF,HT2,C1,2,L
3534,3,M,A,WS,HT1,C1,2,L
3535,3,M,A,WS,HT1,C1,2,L
3536,3,M,A,WS,HT1,C1,2,L
3537,3,M,A,WS,HT1,C1,2,L
3538,3,M,A,WS,HT1,C1,2,L
3539,3,M,A,WS,HT1,C1,2,L
3540,3,M,A,WS,HT1,C1,2,L
3541,3,M,A,WS,HT1,C1,2,L
3542,3,M,A,WS,HT1,C1,2,L
3543,3,M,A,WS,HT1,C1,2,L
3544,3,M,A,WS,HT1,C1,2,L
3545,3,H,A,SF,HT1,C1,2,L
3546,3,H,A,SF,HT1,C1,2,L
3547,3,H,A,SF,HT1,C1,2,L
3548,3,H,A,SF,HT1,C1,2,L
3549,3,H,A,SF,HT1,C1,2,L
3550,3,H,A,SF,HT1,C1,2,L
3551,3,H,A,SF,HT1,C1,2,L
3552,3,H,A,SF,HT1,C1,2,L
3553,3,H,B,SF,HT1,C2,2,L
3554,3,H,B,SF,HT1,C2,2,L
3555,3,H,B,SF,HT1,C2,2,L
3556,3,H,B,SF,HT1,C2,2,L
3557,3,H,B,SF,HT1,C2,2,L
3558,3,H,B,SF,HT1,C2,2,L
3559,3,H,B,SF,HT1,C2,2,L
3560,3,H,B,SF,HT1,C2,2,L
3561,3,H,B,SF,HT1,C2,2,L
3562,3,H,B,SF,HT1,C2,2,L
3563,3,H,B,SF,HT1,C2,2,L
3564,3,H,B,WS,HT1,C1,2,L
3565,3,H,B,WS,HT1,C1,2,L
3566,3,H,B,WS,HT1,C1,2,L
3567,3,H,B,WS,HT1,C1,2,L
3568,3,H,B,WS,HT1,C1,2,L
3569,3,H,B,WS,HT1,C1,2,L
3570,3,H,B,WS,HT1,C1,2,L
3571,3,H,B,WS,HT1,C1,2,L
3572,3,H,B,WS,HT1,C1,2,L
3573,3,H,B,WS,HT1,C1,2,L
3574,3,L,B,SF,HT2,C1,2,M
3575,3,L,B,SF,HT2,C1,2,M
3576,3,L,B,SF,HT2,C1,2,M
3577,3,L,B,SF,HT2,C1,2,M
3578,3,L,B,SF,HT2,C1,2,M
3579,3,L,B,SF,HT2,C1,2,M
3580,3,L,B,SF,HT2,C1,2,M
3581,3,L,B,SF,HT2,C1,2,M
3582,3,L,B,SF,HT2,C1,2,M
3583,3,L,B,SF,HT2,C1,2,M
3584,3,L,B,SF,HT2,C1,2,M
3585,4,M,A,SF,HT2,C2,2,XL
3586,4,M,A,SF,HT2,C2,2,XL
3587,4,M,A,SF,HT2,C2,2,XL
3588,4,M,A,SF,HT2,C2,2,XL
3589,4,M,A,SF,HT2,C2,2,XL
3590,4,M,A,SF,HT2,C2,2,XL
3591,4,M,A,SF,HT2,C2,2,XL
3592,4,M,A,SF,HT2,C2,2,XL
3593,4,M,A,SF,HT2,C2,2,XL
3594,4,M,A,WS,HT1,C2,2,XL
3595,4,M,A,WS,HT1,C2,2,XL
3596,4,M,A,WS,HT1,C2,2,XL
3597,4,M,A,WS,HT1,C2,2,XL
3598,4,M,A,WS,HT1,C2,2,XL
3599,4,M,A,WS,HT1,C2,2,XL
3600,4,M,A,WS,HT1,C2,2,XL
3601,4,M,A,WS,HT1,C2,2,XL
3602,4,M,A,WS,HT1,C2,2,XL
3603,4,M,A,WS,HT1,C2,2,XL
3604,4,H,A,WS,HT1,C1,2,XL
3605,4,H,A,WS,HT1,C1,2,XL
3606,4,H,A,WS,HT1,C1,2,XL
3607,4,H,A,WS,HT1,C1,2,XL
3608,4,H,A,WS,HT1,C1,2,XL
3609,4,H,A,WS,HT1,C1,2,XL
3610,4,H,A,WS,HT1,C1,2,XL
3611,4,H,A,WS,HT1,C1,2,XL
3612,4,H,A,WS,HT1,C1,2,XL
3613,4,H,A,WS,HT1,C1,2,XL
3614,4,H,A,WS,HT2,C1,2,XL
3615,4,H,A,WS,HT2,C1,2,XL
3616,4,H,A,WS,HT2,C1,2,XL
3617,4,H,A,WS,HT2,C1,2,XL
3618,4,H,A,WS,HT2,C1,2,XL
3619,4,H,A,WS,HT2,C1,2,XL
3620,4,H,A,WS,HT2,C1,2,XL
3621,4,H,A,WS,HT2,C1,2,XL
3622,4,H,A,WS,HT2,C1,2,XL
3623,4,H,B,SF,HT1,C2,2,XL
3624,4,H,B,SF,HT1,C2,2,XL
3625,4,H,B,SF,HT1,C2,2,XL
3626,4,H,B,SF,HT1,C2,2,XL
3627,4,H,B,SF,HT1,C2,2,XL
3628,4,H,B,SF,HT1,C2,2,XL
